data;ano;mes;continente;pais;uf;chegadas
2021-10-01;2021;outubro;América Central e Caribe;Outros países;Ceará;0
2021-11-01;2021;novembro;América Central e Caribe;Outros países;Ceará;0
2021-12-01;2021;dezembro;América Central e Caribe;Outros países;Ceará;0
2021-01-01;2021;janeiro;América do Norte;Canadá;Ceará;0
2021-02-01;2021;fevereiro;América do Norte;Canadá;Ceará;2
2021-03-01;2021;março;América do Norte;Canadá;Ceará;0
2021-04-01;2021;abril;América do Norte;Canadá;Ceará;0
2021-05-01;2021;maio;América do Norte;Canadá;Ceará;0
2021-06-01;2021;junho;América do Norte;Canadá;Ceará;0
2021-07-01;2021;julho;América do Norte;Canadá;Ceará;1
2021-08-01;2021;agosto;América do Norte;Canadá;Ceará;1
2021-09-01;2021;setembro;América do Norte;Canadá;Ceará;0
2021-10-01;2021;outubro;América do Norte;Canadá;Ceará;8
2021-11-01;2021;novembro;América do Norte;Canadá;Ceará;5
2021-12-01;2021;dezembro;América do Norte;Canadá;Ceará;4
2021-01-01;2021;janeiro;América do Norte;Estados Unidos;Ceará;2
2021-02-01;2021;fevereiro;América do Norte;Estados Unidos;Ceará;0
2021-03-01;2021;março;América do Norte;Estados Unidos;Ceará;0
2021-04-01;2021;abril;América do Norte;Estados Unidos;Ceará;0
2021-05-01;2021;maio;América do Norte;Estados Unidos;Ceará;0
2021-06-01;2021;junho;América do Norte;Estados Unidos;Ceará;16
2021-07-01;2021;julho;América do Norte;Estados Unidos;Ceará;9
2021-08-01;2021;agosto;América do Norte;Estados Unidos;Ceará;5
2021-09-01;2021;setembro;América do Norte;Estados Unidos;Ceará;1
2021-10-01;2021;outubro;América do Norte;Estados Unidos;Ceará;6
2021-11-01;2021;novembro;América do Norte;Estados Unidos;Ceará;4
2021-12-01;2021;dezembro;América do Norte;Estados Unidos;Ceará;20
2021-01-01;2021;janeiro;América do Norte;México;Ceará;0
2021-02-01;2021;fevereiro;América do Norte;México;Ceará;0
2021-03-01;2021;março;América do Norte;México;Ceará;0
2021-04-01;2021;abril;América do Norte;México;Ceará;0
2021-05-01;2021;maio;América do Norte;México;Ceará;0
2021-06-01;2021;junho;América do Norte;México;Ceará;0
2021-07-01;2021;julho;América do Norte;México;Ceará;0
2021-08-01;2021;agosto;América do Norte;México;Ceará;0
2021-09-01;2021;setembro;América do Norte;México;Ceará;0
2021-10-01;2021;outubro;América do Norte;México;Ceará;0
2021-11-01;2021;novembro;América do Norte;México;Ceará;0
2021-12-01;2021;dezembro;América do Norte;México;Ceará;0
2021-01-01;2021;janeiro;América do Sul;Argentina;Ceará;2
2021-02-01;2021;fevereiro;América do Sul;Argentina;Ceará;0
2021-03-01;2021;março;América do Sul;Argentina;Ceará;0
2021-04-01;2021;abril;América do Sul;Argentina;Ceará;5
2021-05-01;2021;maio;América do Sul;Argentina;Ceará;56
2021-06-01;2021;junho;América do Sul;Argentina;Ceará;1
2021-07-01;2021;julho;América do Sul;Argentina;Ceará;0
2021-08-01;2021;agosto;América do Sul;Argentina;Ceará;5
2021-09-01;2021;setembro;América do Sul;Argentina;Ceará;5
2021-10-01;2021;outubro;América do Sul;Argentina;Ceará;11
2021-11-01;2021;novembro;América do Sul;Argentina;Ceará;9
2021-12-01;2021;dezembro;América do Sul;Argentina;Ceará;3
2021-01-01;2021;janeiro;América do Sul;Bolívia;Ceará;0
2021-02-01;2021;fevereiro;América do Sul;Bolívia;Ceará;0
2021-03-01;2021;março;América do Sul;Bolívia;Ceará;0
2021-04-01;2021;abril;América do Sul;Bolívia;Ceará;30
2021-05-01;2021;maio;América do Sul;Bolívia;Ceará;32
2021-06-01;2021;junho;América do Sul;Bolívia;Ceará;0
2021-07-01;2021;julho;América do Sul;Bolívia;Ceará;0
2021-08-01;2021;agosto;América do Sul;Bolívia;Ceará;0
2021-09-01;2021;setembro;América do Sul;Bolívia;Ceará;0
2021-10-01;2021;outubro;América do Sul;Bolívia;Ceará;1
2021-11-01;2021;novembro;América do Sul;Bolívia;Ceará;0
2021-12-01;2021;dezembro;América do Sul;Bolívia;Ceará;0
2021-01-01;2021;janeiro;América do Sul;Chile;Ceará;0
2021-02-01;2021;fevereiro;América do Sul;Chile;Ceará;0
2021-03-01;2021;março;América do Sul;Chile;Ceará;0
2021-04-01;2021;abril;América do Sul;Chile;Ceará;0
2021-05-01;2021;maio;América do Sul;Chile;Ceará;0
2021-06-01;2021;junho;América do Sul;Chile;Ceará;1
2021-07-01;2021;julho;América do Sul;Chile;Ceará;0
2021-08-01;2021;agosto;América do Sul;Chile;Ceará;0
2021-09-01;2021;setembro;América do Sul;Chile;Ceará;0
2021-10-01;2021;outubro;América do Sul;Chile;Ceará;0
2021-11-01;2021;novembro;América do Sul;Chile;Ceará;0
2021-12-01;2021;dezembro;América do Sul;Chile;Ceará;0
2021-01-01;2021;janeiro;América do Sul;Colômbia;Ceará;1
2021-02-01;2021;fevereiro;América do Sul;Colômbia;Ceará;0
2021-03-01;2021;março;América do Sul;Colômbia;Ceará;0
2021-04-01;2021;abril;América do Sul;Colômbia;Ceará;5
2021-05-01;2021;maio;América do Sul;Colômbia;Ceará;0
2021-06-01;2021;junho;América do Sul;Colômbia;Ceará;0
2021-07-01;2021;julho;América do Sul;Colômbia;Ceará;0
2021-08-01;2021;agosto;América do Sul;Colômbia;Ceará;0
2021-09-01;2021;setembro;América do Sul;Colômbia;Ceará;2
2021-10-01;2021;outubro;América do Sul;Colômbia;Ceará;1
2021-11-01;2021;novembro;América do Sul;Colômbia;Ceará;2
2021-12-01;2021;dezembro;América do Sul;Colômbia;Ceará;0
2021-01-01;2021;janeiro;América do Sul;Equador;Ceará;0
2021-02-01;2021;fevereiro;América do Sul;Equador;Ceará;0
2021-03-01;2021;março;América do Sul;Equador;Ceará;0
2021-04-01;2021;abril;América do Sul;Equador;Ceará;0
2021-05-01;2021;maio;América do Sul;Equador;Ceará;0
2021-06-01;2021;junho;América do Sul;Equador;Ceará;0
2021-07-01;2021;julho;América do Sul;Equador;Ceará;0
2021-08-01;2021;agosto;América do Sul;Equador;Ceará;0
2021-09-01;2021;setembro;América do Sul;Equador;Ceará;0
2021-10-01;2021;outubro;América do Sul;Equador;Ceará;0
2021-11-01;2021;novembro;América do Sul;Equador;Ceará;1
2021-12-01;2021;dezembro;América do Sul;Equador;Ceará;0
2021-01-01;2021;janeiro;América do Sul;Guiana;Ceará;0
2021-02-01;2021;fevereiro;América do Sul;Guiana;Ceará;0
2021-03-01;2021;março;América do Sul;Guiana;Ceará;0
2021-04-01;2021;abril;América do Sul;Guiana;Ceará;0
2021-05-01;2021;maio;América do Sul;Guiana;Ceará;0
2021-06-01;2021;junho;América do Sul;Guiana;Ceará;0
2021-07-01;2021;julho;América do Sul;Guiana;Ceará;0
2021-08-01;2021;agosto;América do Sul;Guiana;Ceará;0
2021-09-01;2021;setembro;América do Sul;Guiana;Ceará;0
2021-10-01;2021;outubro;América do Sul;Guiana;Ceará;0
2021-11-01;2021;novembro;América do Sul;Guiana;Ceará;0
2021-12-01;2021;dezembro;América do Sul;Guiana;Ceará;0
2021-01-01;2021;janeiro;América do Sul;Guiana Francesa;Ceará;0
2021-02-01;2021;fevereiro;América do Sul;Guiana Francesa;Ceará;0
2021-03-01;2021;março;América do Sul;Guiana Francesa;Ceará;0
2021-04-01;2021;abril;América do Sul;Guiana Francesa;Ceará;0
2021-05-01;2021;maio;América do Sul;Guiana Francesa;Ceará;0
2021-06-01;2021;junho;América do Sul;Guiana Francesa;Ceará;0
2021-07-01;2021;julho;América do Sul;Guiana Francesa;Ceará;0
2021-08-01;2021;agosto;América do Sul;Guiana Francesa;Ceará;0
2021-09-01;2021;setembro;América do Sul;Guiana Francesa;Ceará;0
2021-10-01;2021;outubro;América do Sul;Guiana Francesa;Ceará;0
2021-11-01;2021;novembro;América do Sul;Guiana Francesa;Ceará;0
2021-12-01;2021;dezembro;América do Sul;Guiana Francesa;Ceará;0
2021-01-01;2021;janeiro;América do Sul;Paraguai;Ceará;0
2021-02-01;2021;fevereiro;América do Sul;Paraguai;Ceará;0
2021-03-01;2021;março;América do Sul;Paraguai;Ceará;0
2021-04-01;2021;abril;América do Sul;Paraguai;Ceará;1
2021-05-01;2021;maio;América do Sul;Paraguai;Ceará;0
2021-06-01;2021;junho;América do Sul;Paraguai;Ceará;0
2021-07-01;2021;julho;América do Sul;Paraguai;Ceará;0
2021-08-01;2021;agosto;América do Sul;Paraguai;Ceará;0
2021-09-01;2021;setembro;América do Sul;Paraguai;Ceará;0
2021-10-01;2021;outubro;América do Sul;Paraguai;Ceará;0
2021-11-01;2021;novembro;América do Sul;Paraguai;Ceará;0
2021-12-01;2021;dezembro;América do Sul;Paraguai;Ceará;0
2021-01-01;2021;janeiro;América do Sul;Peru;Ceará;0
2021-02-01;2021;fevereiro;América do Sul;Peru;Ceará;0
2021-03-01;2021;março;América do Sul;Peru;Ceará;0
2021-04-01;2021;abril;América do Sul;Peru;Ceará;0
2021-05-01;2021;maio;América do Sul;Peru;Ceará;0
2021-06-01;2021;junho;América do Sul;Peru;Ceará;1
2021-07-01;2021;julho;América do Sul;Peru;Ceará;0
2021-08-01;2021;agosto;América do Sul;Peru;Ceará;0
2021-09-01;2021;setembro;América do Sul;Peru;Ceará;0
2021-10-01;2021;outubro;América do Sul;Peru;Ceará;0
2021-11-01;2021;novembro;América do Sul;Peru;Ceará;0
2021-12-01;2021;dezembro;América do Sul;Peru;Ceará;0
2021-01-01;2021;janeiro;América do Sul;Suriname;Ceará;0
2021-02-01;2021;fevereiro;América do Sul;Suriname;Ceará;0
2021-03-01;2021;março;América do Sul;Suriname;Ceará;0
2021-04-01;2021;abril;América do Sul;Suriname;Ceará;0
2021-05-01;2021;maio;América do Sul;Suriname;Ceará;0
2021-06-01;2021;junho;América do Sul;Suriname;Ceará;0
2021-07-01;2021;julho;América do Sul;Suriname;Ceará;0
2021-08-01;2021;agosto;América do Sul;Suriname;Ceará;0
2021-09-01;2021;setembro;América do Sul;Suriname;Ceará;0
2021-10-01;2021;outubro;América do Sul;Suriname;Ceará;0
2021-11-01;2021;novembro;América do Sul;Suriname;Ceará;0
2021-12-01;2021;dezembro;América do Sul;Suriname;Ceará;0
2021-01-01;2021;janeiro;América do Sul;Uruguai;Ceará;0
2021-02-01;2021;fevereiro;América do Sul;Uruguai;Ceará;0
2021-03-01;2021;março;América do Sul;Uruguai;Ceará;0
2021-04-01;2021;abril;América do Sul;Uruguai;Ceará;0
2021-05-01;2021;maio;América do Sul;Uruguai;Ceará;1
2021-06-01;2021;junho;América do Sul;Uruguai;Ceará;0
2021-07-01;2021;julho;América do Sul;Uruguai;Ceará;0
2021-08-01;2021;agosto;América do Sul;Uruguai;Ceará;0
2021-09-01;2021;setembro;América do Sul;Uruguai;Ceará;0
2021-10-01;2021;outubro;América do Sul;Uruguai;Ceará;0
2021-11-01;2021;novembro;América do Sul;Uruguai;Ceará;0
2021-12-01;2021;dezembro;América do Sul;Uruguai;Ceará;0
2021-01-01;2021;janeiro;América do Sul;Venezuela;Ceará;0
2021-02-01;2021;fevereiro;América do Sul;Venezuela;Ceará;0
2021-03-01;2021;março;América do Sul;Venezuela;Ceará;0
2021-04-01;2021;abril;América do Sul;Venezuela;Ceará;0
2021-05-01;2021;maio;América do Sul;Venezuela;Ceará;0
2021-06-01;2021;junho;América do Sul;Venezuela;Ceará;0
2021-07-01;2021;julho;América do Sul;Venezuela;Ceará;0
2021-08-01;2021;agosto;América do Sul;Venezuela;Ceará;0
2021-09-01;2021;setembro;América do Sul;Venezuela;Ceará;0
2021-10-01;2021;outubro;América do Sul;Venezuela;Ceará;0
2021-11-01;2021;novembro;América do Sul;Venezuela;Ceará;0
2021-12-01;2021;dezembro;América do Sul;Venezuela;Ceará;0
2021-01-01;2021;janeiro;Ásia;Arábia Saudita;Ceará;0
2021-02-01;2021;fevereiro;Ásia;Arábia Saudita;Ceará;0
2021-03-01;2021;março;Ásia;Arábia Saudita;Ceará;0
2021-04-01;2021;abril;Ásia;Arábia Saudita;Ceará;0
2021-05-01;2021;maio;Ásia;Arábia Saudita;Ceará;0
2021-06-01;2021;junho;Ásia;Arábia Saudita;Ceará;0
2021-07-01;2021;julho;Ásia;Arábia Saudita;Ceará;0
2021-08-01;2021;agosto;Ásia;Arábia Saudita;Ceará;0
2021-09-01;2021;setembro;Ásia;Arábia Saudita;Ceará;0
2021-10-01;2021;outubro;Ásia;Arábia Saudita;Ceará;0
2021-11-01;2021;novembro;Ásia;Arábia Saudita;Ceará;0
2021-12-01;2021;dezembro;Ásia;Arábia Saudita;Ceará;0
2021-01-01;2021;janeiro;Ásia;Bangladesh;Ceará;0
2021-02-01;2021;fevereiro;Ásia;Bangladesh;Ceará;0
2021-03-01;2021;março;Ásia;Bangladesh;Ceará;0
2021-04-01;2021;abril;Ásia;Bangladesh;Ceará;0
2021-05-01;2021;maio;Ásia;Bangladesh;Ceará;0
2021-06-01;2021;junho;Ásia;Bangladesh;Ceará;0
2021-07-01;2021;julho;Ásia;Bangladesh;Ceará;0
2021-08-01;2021;agosto;Ásia;Bangladesh;Ceará;0
2021-09-01;2021;setembro;Ásia;Bangladesh;Ceará;0
2021-10-01;2021;outubro;Ásia;Bangladesh;Ceará;0
2021-11-01;2021;novembro;Ásia;Bangladesh;Ceará;0
2021-12-01;2021;dezembro;Ásia;Bangladesh;Ceará;0
2021-01-01;2021;janeiro;Ásia;China;Ceará;0
2021-02-01;2021;fevereiro;Ásia;China;Ceará;0
2021-03-01;2021;março;Ásia;China;Ceará;0
2021-04-01;2021;abril;Ásia;China;Ceará;0
2021-05-01;2021;maio;Ásia;China;Ceará;0
2021-06-01;2021;junho;Ásia;China;Ceará;0
2021-07-01;2021;julho;Ásia;China;Ceará;0
2021-08-01;2021;agosto;Ásia;China;Ceará;0
2021-09-01;2021;setembro;Ásia;China;Ceará;0
2021-10-01;2021;outubro;Ásia;China;Ceará;0
2021-11-01;2021;novembro;Ásia;China;Ceará;0
2021-12-01;2021;dezembro;Ásia;China;Ceará;0
2021-01-01;2021;janeiro;Ásia;China, Hong Kong;Ceará;0
2021-02-01;2021;fevereiro;Ásia;China, Hong Kong;Ceará;0
2021-03-01;2021;março;Ásia;China, Hong Kong;Ceará;0
2021-04-01;2021;abril;Ásia;China, Hong Kong;Ceará;0
2021-05-01;2021;maio;Ásia;China, Hong Kong;Ceará;0
2021-06-01;2021;junho;Ásia;China, Hong Kong;Ceará;0
2021-07-01;2021;julho;Ásia;China, Hong Kong;Ceará;0
2021-08-01;2021;agosto;Ásia;China, Hong Kong;Ceará;0
2021-09-01;2021;setembro;Ásia;China, Hong Kong;Ceará;0
2021-10-01;2021;outubro;Ásia;China, Hong Kong;Ceará;0
2021-11-01;2021;novembro;Ásia;China, Hong Kong;Ceará;0
2021-12-01;2021;dezembro;Ásia;China, Hong Kong;Ceará;1
2021-01-01;2021;janeiro;Ásia;Cingapura;Ceará;0
2021-02-01;2021;fevereiro;Ásia;Cingapura;Ceará;0
2021-03-01;2021;março;Ásia;Cingapura;Ceará;0
2021-04-01;2021;abril;Ásia;Cingapura;Ceará;0
2021-05-01;2021;maio;Ásia;Cingapura;Ceará;0
2021-06-01;2021;junho;Ásia;Cingapura;Ceará;0
2021-07-01;2021;julho;Ásia;Cingapura;Ceará;0
2021-08-01;2021;agosto;Ásia;Cingapura;Ceará;0
2021-09-01;2021;setembro;Ásia;Cingapura;Ceará;0
2021-10-01;2021;outubro;Ásia;Cingapura;Ceará;0
2021-11-01;2021;novembro;Ásia;Cingapura;Ceará;0
2021-12-01;2021;dezembro;Ásia;Cingapura;Ceará;1
2021-01-01;2021;janeiro;Ásia;Filipinas;Ceará;0
2021-02-01;2021;fevereiro;Ásia;Filipinas;Ceará;0
2021-03-01;2021;março;Ásia;Filipinas;Ceará;0
2021-04-01;2021;abril;Ásia;Filipinas;Ceará;0
2021-05-01;2021;maio;Ásia;Filipinas;Ceará;0
2021-06-01;2021;junho;Ásia;Filipinas;Ceará;0
2021-07-01;2021;julho;Ásia;Filipinas;Ceará;0
2021-08-01;2021;agosto;Ásia;Filipinas;Ceará;0
2021-09-01;2021;setembro;Ásia;Filipinas;Ceará;1
2021-10-01;2021;outubro;Ásia;Filipinas;Ceará;2
2021-11-01;2021;novembro;Ásia;Filipinas;Ceará;1
2021-12-01;2021;dezembro;Ásia;Filipinas;Ceará;1
2021-01-01;2021;janeiro;Ásia;Índia;Ceará;0
2021-02-01;2021;fevereiro;Ásia;Índia;Ceará;0
2021-03-01;2021;março;Ásia;Índia;Ceará;0
2021-04-01;2021;abril;Ásia;Índia;Ceará;0
2021-05-01;2021;maio;Ásia;Índia;Ceará;0
2021-06-01;2021;junho;Ásia;Índia;Ceará;0
2021-07-01;2021;julho;Ásia;Índia;Ceará;0
2021-08-01;2021;agosto;Ásia;Índia;Ceará;0
2021-09-01;2021;setembro;Ásia;Índia;Ceará;2
2021-10-01;2021;outubro;Ásia;Índia;Ceará;0
2021-11-01;2021;novembro;Ásia;Índia;Ceará;1
2021-12-01;2021;dezembro;Ásia;Índia;Ceará;1
2021-01-01;2021;janeiro;Ásia;Indonésia;Ceará;0
2021-02-01;2021;fevereiro;Ásia;Indonésia;Ceará;0
2021-03-01;2021;março;Ásia;Indonésia;Ceará;0
2021-04-01;2021;abril;Ásia;Indonésia;Ceará;0
2021-05-01;2021;maio;Ásia;Indonésia;Ceará;0
2021-06-01;2021;junho;Ásia;Indonésia;Ceará;0
2021-07-01;2021;julho;Ásia;Indonésia;Ceará;0
2021-08-01;2021;agosto;Ásia;Indonésia;Ceará;0
2021-09-01;2021;setembro;Ásia;Indonésia;Ceará;0
2021-10-01;2021;outubro;Ásia;Indonésia;Ceará;0
2021-11-01;2021;novembro;Ásia;Indonésia;Ceará;1
2021-12-01;2021;dezembro;Ásia;Indonésia;Ceará;0
2021-01-01;2021;janeiro;Ásia;Irã;Ceará;0
2021-02-01;2021;fevereiro;Ásia;Irã;Ceará;0
2021-03-01;2021;março;Ásia;Irã;Ceará;0
2021-04-01;2021;abril;Ásia;Irã;Ceará;0
2021-05-01;2021;maio;Ásia;Irã;Ceará;0
2021-06-01;2021;junho;Ásia;Irã;Ceará;0
2021-07-01;2021;julho;Ásia;Irã;Ceará;0
2021-08-01;2021;agosto;Ásia;Irã;Ceará;0
2021-09-01;2021;setembro;Ásia;Irã;Ceará;0
2021-10-01;2021;outubro;Ásia;Irã;Ceará;0
2021-11-01;2021;novembro;Ásia;Irã;Ceará;0
2021-12-01;2021;dezembro;Ásia;Irã;Ceará;1
2021-01-01;2021;janeiro;Ásia;Israel;Ceará;0
2021-02-01;2021;fevereiro;Ásia;Israel;Ceará;0
2021-03-01;2021;março;Ásia;Israel;Ceará;0
2021-04-01;2021;abril;Ásia;Israel;Ceará;0
2021-05-01;2021;maio;Ásia;Israel;Ceará;0
2021-06-01;2021;junho;Ásia;Israel;Ceará;0
2021-07-01;2021;julho;Ásia;Israel;Ceará;0
2021-08-01;2021;agosto;Ásia;Israel;Ceará;5
2021-09-01;2021;setembro;Ásia;Israel;Ceará;2
2021-10-01;2021;outubro;Ásia;Israel;Ceará;5
2021-11-01;2021;novembro;Ásia;Israel;Ceará;12
2021-12-01;2021;dezembro;Ásia;Israel;Ceará;4
2021-01-01;2021;janeiro;Ásia;Japão;Ceará;0
2021-02-01;2021;fevereiro;Ásia;Japão;Ceará;0
2021-03-01;2021;março;Ásia;Japão;Ceará;0
2021-04-01;2021;abril;Ásia;Japão;Ceará;0
2021-05-01;2021;maio;Ásia;Japão;Ceará;0
2021-06-01;2021;junho;Ásia;Japão;Ceará;0
2021-07-01;2021;julho;Ásia;Japão;Ceará;0
2021-08-01;2021;agosto;Ásia;Japão;Ceará;0
2021-09-01;2021;setembro;Ásia;Japão;Ceará;0
2021-10-01;2021;outubro;Ásia;Japão;Ceará;1
2021-11-01;2021;novembro;Ásia;Japão;Ceará;1
2021-12-01;2021;dezembro;Ásia;Japão;Ceará;0
2021-01-01;2021;janeiro;Ásia;Líbano;Ceará;0
2021-02-01;2021;fevereiro;Ásia;Líbano;Ceará;0
2021-03-01;2021;março;Ásia;Líbano;Ceará;0
2021-04-01;2021;abril;Ásia;Líbano;Ceará;0
2021-05-01;2021;maio;Ásia;Líbano;Ceará;0
2021-06-01;2021;junho;Ásia;Líbano;Ceará;0
2021-07-01;2021;julho;Ásia;Líbano;Ceará;0
2021-08-01;2021;agosto;Ásia;Líbano;Ceará;0
2021-09-01;2021;setembro;Ásia;Líbano;Ceará;0
2021-10-01;2021;outubro;Ásia;Líbano;Ceará;0
2021-11-01;2021;novembro;Ásia;Líbano;Ceará;0
2021-12-01;2021;dezembro;Ásia;Líbano;Ceará;0
2021-01-01;2021;janeiro;Ásia;Malásia;Ceará;0
2021-02-01;2021;fevereiro;Ásia;Malásia;Ceará;0
2021-03-01;2021;março;Ásia;Malásia;Ceará;0
2021-04-01;2021;abril;Ásia;Malásia;Ceará;0
2021-05-01;2021;maio;Ásia;Malásia;Ceará;0
2021-06-01;2021;junho;Ásia;Malásia;Ceará;0
2021-07-01;2021;julho;Ásia;Malásia;Ceará;0
2021-08-01;2021;agosto;Ásia;Malásia;Ceará;0
2021-09-01;2021;setembro;Ásia;Malásia;Ceará;0
2021-10-01;2021;outubro;Ásia;Malásia;Ceará;0
2021-11-01;2021;novembro;Ásia;Malásia;Ceará;0
2021-12-01;2021;dezembro;Ásia;Malásia;Ceará;3
2021-01-01;2021;janeiro;Ásia;Paquistão;Ceará;0
2021-02-01;2021;fevereiro;Ásia;Paquistão;Ceará;0
2021-03-01;2021;março;Ásia;Paquistão;Ceará;0
2021-04-01;2021;abril;Ásia;Paquistão;Ceará;0
2021-05-01;2021;maio;Ásia;Paquistão;Ceará;0
2021-06-01;2021;junho;Ásia;Paquistão;Ceará;0
2021-07-01;2021;julho;Ásia;Paquistão;Ceará;0
2021-08-01;2021;agosto;Ásia;Paquistão;Ceará;0
2021-09-01;2021;setembro;Ásia;Paquistão;Ceará;0
2021-10-01;2021;outubro;Ásia;Paquistão;Ceará;0
2021-11-01;2021;novembro;Ásia;Paquistão;Ceará;0
2021-12-01;2021;dezembro;Ásia;Paquistão;Ceará;1
2021-01-01;2021;janeiro;Ásia;República da Coreia;Ceará;0
2021-02-01;2021;fevereiro;Ásia;República da Coreia;Ceará;0
2021-03-01;2021;março;Ásia;República da Coreia;Ceará;0
2021-04-01;2021;abril;Ásia;República da Coreia;Ceará;0
2021-05-01;2021;maio;Ásia;República da Coreia;Ceará;0
2021-06-01;2021;junho;Ásia;República da Coreia;Ceará;0
2021-07-01;2021;julho;Ásia;República da Coreia;Ceará;0
2021-08-01;2021;agosto;Ásia;República da Coreia;Ceará;1
2021-09-01;2021;setembro;Ásia;República da Coreia;Ceará;0
2021-10-01;2021;outubro;Ásia;República da Coreia;Ceará;1
2021-11-01;2021;novembro;Ásia;República da Coreia;Ceará;0
2021-12-01;2021;dezembro;Ásia;República da Coreia;Ceará;0
2021-01-01;2021;janeiro;Ásia;Síria;Ceará;0
2021-02-01;2021;fevereiro;Ásia;Síria;Ceará;0
2021-03-01;2021;março;Ásia;Síria;Ceará;0
2021-04-01;2021;abril;Ásia;Síria;Ceará;0
2021-05-01;2021;maio;Ásia;Síria;Ceará;0
2021-06-01;2021;junho;Ásia;Síria;Ceará;0
2021-07-01;2021;julho;Ásia;Síria;Ceará;0
2021-08-01;2021;agosto;Ásia;Síria;Ceará;0
2021-09-01;2021;setembro;Ásia;Síria;Ceará;1
2021-10-01;2021;outubro;Ásia;Síria;Ceará;0
2021-11-01;2021;novembro;Ásia;Síria;Ceará;0
2021-12-01;2021;dezembro;Ásia;Síria;Ceará;0
2021-01-01;2021;janeiro;Ásia;Tailândia;Ceará;0
2021-02-01;2021;fevereiro;Ásia;Tailândia;Ceará;0
2021-03-01;2021;março;Ásia;Tailândia;Ceará;0
2021-04-01;2021;abril;Ásia;Tailândia;Ceará;0
2021-05-01;2021;maio;Ásia;Tailândia;Ceará;0
2021-06-01;2021;junho;Ásia;Tailândia;Ceará;0
2021-07-01;2021;julho;Ásia;Tailândia;Ceará;0
2021-08-01;2021;agosto;Ásia;Tailândia;Ceará;0
2021-09-01;2021;setembro;Ásia;Tailândia;Ceará;1
2021-10-01;2021;outubro;Ásia;Tailândia;Ceará;1
2021-11-01;2021;novembro;Ásia;Tailândia;Ceará;0
2021-12-01;2021;dezembro;Ásia;Tailândia;Ceará;0
2021-01-01;2021;janeiro;Ásia;Taiwan;Ceará;0
2021-02-01;2021;fevereiro;Ásia;Taiwan;Ceará;0
2021-03-01;2021;março;Ásia;Taiwan;Ceará;0
2021-04-01;2021;abril;Ásia;Taiwan;Ceará;0
2021-05-01;2021;maio;Ásia;Taiwan;Ceará;0
2021-06-01;2021;junho;Ásia;Taiwan;Ceará;0
2021-07-01;2021;julho;Ásia;Taiwan;Ceará;0
2021-08-01;2021;agosto;Ásia;Taiwan;Ceará;0
2021-09-01;2021;setembro;Ásia;Taiwan;Ceará;0
2021-10-01;2021;outubro;Ásia;Taiwan;Ceará;0
2021-11-01;2021;novembro;Ásia;Taiwan;Ceará;0
2021-12-01;2021;dezembro;Ásia;Taiwan;Ceará;0
2021-01-01;2021;janeiro;Ásia;Outros países;Ceará;0
2021-02-01;2021;fevereiro;Ásia;Outros países;Ceará;0
2021-03-01;2021;março;Ásia;Outros países;Ceará;0
2021-04-01;2021;abril;Ásia;Outros países;Ceará;0
2021-05-01;2021;maio;Ásia;Outros países;Ceará;0
2021-06-01;2021;junho;Ásia;Outros países;Ceará;0
2021-07-01;2021;julho;Ásia;Outros países;Ceará;0
2021-08-01;2021;agosto;Ásia;Outros países;Ceará;0
2021-09-01;2021;setembro;Ásia;Outros países;Ceará;0
2021-10-01;2021;outubro;Ásia;Outros países;Ceará;2
2021-11-01;2021;novembro;Ásia;Outros países;Ceará;1
2021-12-01;2021;dezembro;Ásia;Outros países;Ceará;0
2021-01-01;2021;janeiro;Europa;Alemanha;Ceará;95
2021-02-01;2021;fevereiro;Europa;Alemanha;Ceará;0
2021-03-01;2021;março;Europa;Alemanha;Ceará;0
2021-04-01;2021;abril;Europa;Alemanha;Ceará;4
2021-05-01;2021;maio;Europa;Alemanha;Ceará;10
2021-06-01;2021;junho;Europa;Alemanha;Ceará;22
2021-07-01;2021;julho;Europa;Alemanha;Ceará;62
2021-08-01;2021;agosto;Europa;Alemanha;Ceará;79
2021-09-01;2021;setembro;Europa;Alemanha;Ceará;104
2021-10-01;2021;outubro;Europa;Alemanha;Ceará;509
2021-11-01;2021;novembro;Europa;Alemanha;Ceará;505
2021-12-01;2021;dezembro;Europa;Alemanha;Ceará;384
2021-01-01;2021;janeiro;Europa;Áustria;Ceará;0
2021-02-01;2021;fevereiro;Europa;Áustria;Ceará;0
2021-03-01;2021;março;Europa;Áustria;Ceará;0
2021-04-01;2021;abril;Europa;Áustria;Ceará;1
2021-05-01;2021;maio;Europa;Áustria;Ceará;2
2021-06-01;2021;junho;Europa;Áustria;Ceará;3
2021-07-01;2021;julho;Europa;Áustria;Ceará;13
2021-08-01;2021;agosto;Europa;Áustria;Ceará;3
2021-09-01;2021;setembro;Europa;Áustria;Ceará;16
2021-10-01;2021;outubro;Europa;Áustria;Ceará;84
2021-11-01;2021;novembro;Europa;Áustria;Ceará;85
2021-12-01;2021;dezembro;Europa;Áustria;Ceará;55
2021-01-01;2021;janeiro;Europa;Bélgica;Ceará;11
2021-02-01;2021;fevereiro;Europa;Bélgica;Ceará;0
2021-03-01;2021;março;Europa;Bélgica;Ceará;0
2021-04-01;2021;abril;Europa;Bélgica;Ceará;0
2021-05-01;2021;maio;Europa;Bélgica;Ceará;0
2021-06-01;2021;junho;Europa;Bélgica;Ceará;13
